Price,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume
Ticker,ABBV,ALNY,AMGN,ARGX,AZN,BAYRY,BGNE,BIIB,BMY,BNTX,GILD,GSK,HLN,JNJ,LLY,MRK,MRNA,NVO,NVS,PFE,REGN,RHHBY,RPRX,SNY,TAK,TEVA,UTHR,VRTX,VTRS,ZTS,ABBV,ALNY,AMGN,ARGX,AZN,BAYRY,BGNE,BIIB,BMY,BNTX,GILD,GSK,HLN,JNJ,LLY,MRK,MRNA,NVO,NVS,PFE,REGN,RHHBY,RPRX,SNY,TAK,TEVA,UTHR,VRTX,VTRS,ZTS,ABBV,ALNY,AMGN,ARGX,AZN,BAYRY,BGNE,BIIB,BMY,BNTX,GILD,GSK,HLN,JNJ,LLY,MRK,MRNA,NVO,NVS,PFE,REGN,RHHBY,RPRX,SNY,TAK,TEVA,UTHR,VRTX,VTRS,ZTS,ABBV,ALNY,AMGN,ARGX,AZN,BAYRY,BGNE,BIIB,BMY,BNTX,GILD,GSK,HLN,JNJ,LLY,MRK,MRNA,NVO,NVS,PFE,REGN,RHHBY,RPRX,SNY,TAK,TEVA,UTHR,VRTX,VTRS,ZTS,ABBV,ALNY,AMGN,ARGX,AZN,BAYRY,BGNE,BIIB,BMY,BNTX,GILD,GSK,HLN,JNJ,LLY,MRK,MRNA,NVO,NVS,PFE,REGN,RHHBY,RPRX,SNY,TAK,TEVA,UTHR,VRTX,VTRS,ZTS,ABBV,ALNY,AMGN,ARGX,AZN,BAYRY,BGNE,BIIB,BMY,BNTX,GILD,GSK,HLN,JNJ,LLY,MRK,MRNA,NVO,NVS,PFE,REGN,RHHBY,RPRX,SNY,TAK,TEVA,UTHR,VRTX,VTRS,ZTS
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-19 00:00:00+00:00,71.8371810913086,97.93000030517578,192.71347045898438,146.6300048828125,42.23582458496094,16.557828903198242,203.89999389648438,285.42999267578125,47.34172821044922,20.064245223999023,52.94248962402344,35.44747543334961,,117.48601531982422,107.87892150878906,69.38615417480469,19.360000610351562,26.697933197021484,74.30712890625,28.84457778930664,344.4599914550781,32.433677673339844,,38.20261001586914,20.829999923706055,10.289999961853027,92.5199966430664,215.0,14.9695463180542,115.90656280517578,89.0199966430664,97.93000030517578,224.5,146.6300048828125,47.66999816894531,19.420000076293945,203.89999389648438,285.42999267578125,56.47999954223633,20.329999923706055,65.0,44.5,,134.82000732421875,115.0999984741211,80.77290344238281,19.360000610351562,28.520000457763672,90.4000015258789,35.73054885864258,344.4599914550781,38.29999923706055,,46.220001220703125,20.829999923706055,10.289999961853027,92.5199966430664,215.0,17.270000457763672,120.33000183105469,90.41000366210938,99.91999816894531,224.67999267578125,146.77000427246094,48.029998779296875,19.610000610351562,204.4149932861328,290.69000244140625,57.849998474121094,20.690000534057617,65.05000305175781,44.70000076293945,,135.19000244140625,116.12000274658203,81.05915832519531,19.8700008392334,28.690000534057617,90.44000244140625,35.74952697753906,348.19000244140625,38.31999969482422,,46.41999816894531,20.93000030517578,10.789999961853027,94.61000061035156,215.4600067138672,17.43000030517578,120.52999877929688,88.91000366210938,93.88999938964844,220.6999969482422,139.83999633789062,47.529998779296875,19.399999618530273,196.66000366210938,280.510009765625,56.2599983215332,19.5,64.5,44.290000915527344,,134.2100067138672,113.75,80.1240463256836,19.082000732421875,28.420000076293945,89.52999877929688,35.4079704284668,340.2099914550781,38.11000061035156,,45.939998626708984,20.799999237060547,10.199999809265137,91.26000213623047,209.41000366210938,17.15999984741211,118.56999969482422,89.26000213623047,93.91999816894531,221.24000549316406,139.83999633789062,48.02000045776367,19.610000610351562,196.66000366210938,282.1099853515625,57.84000015258789,19.639999389648438,64.7300033569336,44.630001068115234,,135.0,114.02999877929688,80.53434753417969,19.270000457763672,28.649999618530273,89.9000015258789,35.512332916259766,344.17999267578125,38.189998626708984,,46.34000015258789,20.8700008392334,10.579999923706055,91.26000213623047,212.97000122070312,17.329999923706055,119.01000213623047,7504800,1244900,2551600,257000,2105200,334200,454200,2001500,39248100,99200,6135100,2168800,,5192200,3781600,9691380,1144700,2365400,2829200,26475110,630800,1533000,,818400,1579300,31075200,353000,1706100,5311400,2349500
2019-11-20 00:00:00+00:00,70.36847686767578,108.20999908447266,193.58045959472656,141.25,41.651065826416016,16.233835220336914,203.30999755859375,285.3999938964844,47.283058166503906,20.083984375,52.8447380065918,34.98545837402344,,118.46202087402344,107.41966247558594,69.89437103271484,20.18000030517578,25.490345001220703,74.41398620605469,28.37737464904785,344.239990234375,32.32359313964844,,37.97944641113281,20.59000015258789,10.420000076293945,94.83000183105469,215.07000732421875,14.94354248046875,115.16486358642578,87.19999694824219,108.20999908447266,225.50999450683594,141.25,47.0099983215332,19.040000915527344,203.30999755859375,285.3999938964844,56.40999984741211,20.350000381469727,64.87999725341797,43.91999816894531,,135.94000244140625,114.61000061035156,81.364501953125,20.18000030517578,27.229999542236328,90.52999877929688,35.15180206298828,344.239990234375,38.16999816894531,,45.95000076293945,20.59000015258789,10.420000076293945,94.83000183105469,215.07000732421875,17.239999771118164,119.55999755859375,88.72000122070312,109.70999908447266,226.5500030517578,148.97999572753906,47.36000061035156,19.260000228881836,208.39999389648438,289.1000061035156,56.5,21.670000076293945,65.30000305175781,44.22999954223633,,136.33999633789062,115.91999816894531,81.56488800048828,20.399999618530273,27.75,90.69000244140625,35.75901412963867,347.4200134277344,38.279998779296875,,46.209999084472656,20.81999969482422,10.520000457763672,95.87999725341797,217.0800018310547,17.530000686645508,121.23999786376953,86.54000091552734,97.9800033569336,223.1300048828125,139.22000122070312,46.91999816894531,18.969999313354492,198.32000732421875,283.8800048828125,55.29999923706055,19.979999542236328,64.4800033569336,43.77000045776367,,134.07000732421875,114.05000305175781,80.58206176757812,19.350000381469727,27.040000915527344,90.2300033569336,35.113853454589844,341.9800109863281,38.029998779296875,,45.66999816894531,20.549999237060547,10.109999656677246,92.25,212.85000610351562,17.059999465942383,118.79000091552734,88.72000122070312,97.9800033569336,224.3800048828125,145.77000427246094,47.119998931884766,19.219999313354492,198.32000732421875,285.0899963378906,56.15999984741211,20.0,64.77999877929688,44.04999923706055,,135.11000061035156,114.95999908447266,80.65839385986328,19.3799991607666,27.709999084472656,90.27999877929688,35.64516067504883,341.9800109863281,38.130001068115234,,46.06999969482422,20.700000762939453,10.210000038146973,92.25,214.77999877929688,17.1299991607666,120.33000183105469,10933000,2249800,3524300,433800,2265900,298400,377400,1409600,185413200,160300,7633900,2537100,,7594400,3638200,8160147,2316500,7289400,1310200,19947582,1058100,1351000,,867200,2186800,16577300,640600,2487300,7004800,2142900
2019-11-21 00:00:00+00:00,69.81973266601562,111.19999694824219,195.56341552734375,143.30999755859375,42.18266677856445,16.148574829101562,208.33999633789062,288.4599914550781,47.65186309814453,19.42274284362793,53.537071228027344,35.073081970214844,,118.89771270751953,107.5508804321289,70.05010223388672,20.200000762939453,25.293760299682617,74.41398620605469,28.905855178833008,350.7799987792969,32.3744010925293,,38.98781967163086,20.5,10.25,93.4000015258789,215.5,15.05622673034668,115.80059814453125,86.5199966430664,111.19999694824219,227.82000732421875,143.30999755859375,47.61000061035156,18.940000534057617,208.33999633789062,288.4599914550781,56.849998474121094,19.68000030517578,65.7300033569336,44.029998779296875,,136.44000244140625,114.75,81.5457992553711,20.200000762939453,27.020000457763672,90.52999877929688,35.806453704833984,350.7799987792969,38.22999954223633,,47.16999816894531,20.5,10.25,93.4000015258789,215.5,17.3700008392334,120.22000122070312,86.87000274658203,111.31999969482422,228.8000030517578,145.02000427246094,47.869998931884766,18.989999771118164,208.97999572753906,289.17999267578125,57.459999084472656,22.0,65.80000305175781,44.099998474121094,,136.85000610351562,115.5199966430664,81.84160614013672,20.31999969482422,27.079999923706055,90.73999786376953,35.9962043762207,353.0,38.29999923706055,,47.279998779296875,20.549999237060547,10.5,95.04000091552734,215.63999938964844,17.639999389648438,121.06999969482422,85.55000305175781,104.54000091552734,225.02000427246094,142.0399932861328,46.66999816894531,18.84000015258789,201.82000732421875,283.760009765625,56.459999084472656,18.600000381469727,64.51000213623047,43.7400016784668,,135.0,113.29000091552734,80.4103012084961,19.690000534057617,26.844999313354492,89.87000274658203,35.14231491088867,341.6099853515625,37.91999816894531,,46.61000061035156,20.459999084472656,10.1899995803833,92.56999969482422,212.8000030517578,17.020000457763672,119.38999938964844,86.79000091552734,107.0,227.1199951171875,143.7100067138672,46.77000045776367,18.93000030517578,204.07000732421875,285.3500061035156,57.130001068115234,20.799999237060547,65.0999984741211,43.9900016784668,,135.94000244140625,114.69999694824219,81.77481079101562,19.979999542236328,26.895000457763672,90.08000183105469,35.30360412597656,343.6000061035156,37.939998626708984,,46.650001525878906,20.540000915527344,10.479999542236328,95.04000091552734,214.33999633789062,17.270000457763672,119.86000061035156,9614100,1728700,2659300,106200,2394800,363600,189200,1292400,22932700,190000,5392000,2511500,,6424900,2909500,7195568,1202500,4751400,1478200,20942664,858300,1167100,,2023500,1162400,13311600,348000,1241300,7110100,1654500
2019-11-22 00:00:00+00:00,69.44046020507812,106.91000366210938,198.06996154785156,141.75999450683594,42.50163269042969,16.140045166015625,207.30999755859375,299.0799865722656,47.316593170166016,21.05117416381836,53.15427017211914,35.057151794433594,,120.31817626953125,108.909912109375,70.04191589355469,20.690000534057617,25.490345001220703,74.37288665771484,29.357742309570312,360.6600036621094,32.23891067504883,,38.45056915283203,20.3799991607666,10.229999542236328,93.01000213623047,218.0,15.030220985412598,115.40565490722656,86.05000305175781,106.91000366210938,230.74000549316406,141.75999450683594,47.970001220703125,18.93000030517578,207.30999755859375,299.0799865722656,56.45000076293945,21.329999923706055,65.26000213623047,44.0099983215332,,138.07000732421875,116.19999694824219,81.53626251220703,20.690000534057617,27.229999542236328,90.4800033569336,36.3662223815918,360.6600036621094,38.06999969482422,,46.52000045776367,20.3799991607666,10.229999542236328,93.01000213623047,218.0,17.34000015258789,119.80999755859375,86.79000091552734,112.43000030517578,230.8699951171875,143.82000732421875,48.38999938964844,18.959999084472656,208.8300018310547,301.8599853515625,57.119998931884766,21.979999542236328,65.94000244140625,44.20000076293945,,138.6300048828125,116.68000030517578,82.40457916259766,20.729999542236328,27.4950008392334,91.05000305175781,36.44212341308594,365.739990234375,38.18000030517578,,46.7599983215332,20.479999542236328,10.579999923706055,94.47000122070312,218.60000610351562,17.649999618530273,121.05999755859375,85.30999755859375,105.69000244140625,227.8300018310547,140.43499755859375,47.810001373291016,18.84000015258789,205.69000244140625,288.32000732421875,55.91999816894531,20.0,65.19000244140625,43.95000076293945,,136.5,114.70999908447266,81.41221618652344,19.860000610351562,27.145000457763672,90.22000122070312,35.75901412963867,350.92999267578125,37.939998626708984,,46.349998474121094,20.350000381469727,10.170000076293945,92.55000305175781,215.10000610351562,17.229999542236328,119.18000030517578,86.63999938964844,111.0,228.0800018310547,143.49000549316406,48.310001373291016,18.889999389648438,207.9600067138672,288.3999938964844,56.650001525878906,20.0,65.79000091552734,44.130001068115234,,136.64999389648438,115.08999633789062,81.72709655761719,20.06999969482422,27.489999771118164,90.94999694824219,35.85388946533203,350.92999267578125,38.119998931884766,,46.529998779296875,20.40999984741211,10.300000190734863,93.80999755859375,216.92999267578125,17.510000228881836,120.41000366210938,7784700,1471800,1975000,106100,2008700,365600,372400,3288200,21515600,89900,4589300,2151500,,9235800,3120100,7800159,1443300,2984000,907000,25544006,1286400,884000,,1960100,1097300,13014700,323400,1318900,5236000,1627700
2019-11-25 00:00:00+00:00,70.82038879394531,112.41999816894531,201.33192443847656,146.55999755859375,43.21043014526367,16.33614730834961,205.47999572753906,302.6099853515625,47.081886291503906,20.478755950927734,54.75069046020508,35.431541442871094,,120.37078857421875,110.10023498535156,70.24683380126953,20.0,26.328163146972656,75.04691314697266,29.62582015991211,366.82000732421875,32.58611297607422,,38.76465606689453,20.440000534057617,10.720000267028809,95.33999633789062,223.27000427246094,15.654316902160645,116.17625427246094,87.76000213623047,112.41999816894531,234.5399932861328,146.55999755859375,48.77000045776367,19.15999984741211,205.47999572753906,302.6099853515625,56.16999816894531,20.75,67.22000122070312,44.47999954223633,,137.17999267578125,117.47000122070312,81.77481079101562,20.0,28.125,91.30000305175781,36.69829177856445,366.82000732421875,38.47999954223633,,46.900001525878906,20.440000534057617,10.720000267028809,95.33999633789062,223.27000427246094,18.059999465942383,120.61000061035156,87.87999725341797,116.5,235.8000030517578,146.86500549316406,48.93000030517578,19.15999984741211,210.35000610351562,307.010009765625,57.099998474121094,23.399999618530273,67.27999877929688,44.59000015258789,,137.64999389648438,118.45999908447266,82.6240463256836,21.0,28.135000228881836,91.43000030517578,36.88804626464844,367.0199890136719,38.5099983215332,,47.0,20.469999313354492,10.989999771118164,95.47000122070312,223.61000061035156,18.18000030517578,121.97000122070312,86.05999755859375,110.73999786376953,231.0800018310547,143.4199981689453,48.599998474121094,19.020000457763672,204.3300018310547,300.55999755859375,55.939998626708984,20.3799991607666,65.48999786376953,44.369998931884766,,136.24000549316406,116.5999984741211,81.4312973022461,19.950000762939453,27.829999923706055,90.20999908447266,36.48007583618164,358.4800109863281,38.11000061035156,,46.709999084472656,20.350000381469727,10.550000190734863,93.1500015258789,219.0,17.5,120.0,86.8499984741211,116.01000213623047,231.0800018310547,143.83999633789062,48.779998779296875,19.049999237060547,204.8000030517578,301.6300048828125,56.91999816894531,22.549999237060547,65.55000305175781,44.4900016784668,,137.05999755859375,116.5999984741211,82.09923553466797,20.899999618530273,27.969999313354492,90.29000091552734,36.50853729248047,362.44000244140625,38.11000061035156,,46.72999954223633,20.420000076293945,10.670000076293945,93.44999694824219,219.3699951171875,17.510000228881836,120.73999786376953,9522100,1715300,2637400,89900,2647000,253200,408900,2226100,23231400,188900,7492900,2998800,,6111900,2939300,9021289,1926900,3738600,3090500,31592385,845000,1137700,,1593000,1575600,27073600,426400,1490500,8276600,1774400
2019-11-26 00:00:00+00:00,70.7881088256836,119.05999755859375,201.20318603515625,146.50999450683594,43.20157241821289,16.182676315307617,203.3300018310547,302.989990234375,47.55128479003906,21.080781936645508,54.799564361572266,35.69441223144531,,120.36202239990234,109.74407958984375,71.59113311767578,20.329999923706055,26.328163146972656,75.72093963623047,29.32710838317871,363.8299865722656,32.84015655517578,,38.49189758300781,20.719999313354492,9.869999885559082,93.54000091552734,219.0500030517578,15.862342834472656,117.40921783447266,87.72000122070312,119.05999755859375,234.38999938964844,146.50999450683594,48.7599983215332,18.979999542236328,203.3300018310547,302.989990234375,56.72999954223633,21.360000610351562,67.27999877929688,44.810001373291016,,137.1699981689453,117.08999633789062,83.3396987915039,20.329999923706055,28.125,92.12000274658203,36.32827377319336,363.8299865722656,38.779998779296875,,46.56999969482422,20.719999313354492,9.869999885559082,93.54000091552734,219.0500030517578,18.299999237060547,121.88999938964844,88.19000244140625,119.19000244140625,234.88999938964844,147.91000366210938,48.83000183105469,19.040000915527344,207.10000610351562,307.3500061035156,56.900001525878906,21.450000762939453,67.6500015258789,44.86000061035156,,137.33999633789062,118.11000061035156,83.43511199951172,20.649999618530273,28.21500015258789,92.19999694824219,36.6129035949707,367.3999938964844,38.869998931884766,,46.630001068115234,20.770000457763672,10.779999732971191,95.9000015258789,223.72999572753906,18.360000610351562,122.0,86.93000030517578,112.70999908447266,232.00999450683594,145.5,48.619998931884766,18.950000762939453,201.55999755859375,301.6000061035156,56.08000183105469,20.489999771118164,66.68000030517578,44.29999923706055,,135.14999389648438,117.0,81.97518920898438,19.81999969482422,27.985000610351562,91.55000305175781,36.10057067871094,361.760009765625,38.68000030517578,,46.369998931884766,20.530000686645508,9.640000343322754,93.19999694824219,218.22999572753906,17.81999969482422,120.25,88.1500015258789,112.70999908447266,233.97999572753906,146.27999877929688,48.72999954223633,19.020000457763672,206.3000030517578,301.6000061035156,56.33000183105469,21.030000686645508,66.97000122070312,44.310001373291016,,136.47000122070312,117.47000122070312,82.06106567382812,20.03700065612793,28.040000915527344,91.5999984741211,36.56546401977539,366.8699951171875,38.720001220703125,,46.400001525878906,20.600000381469727,10.760000228881836,95.62999725341797,223.66000366210938,17.989999771118164,120.91000366210938,6431400,1224600,3300800,136600,1613200,200000,433900,2417200,21781800,89300,6923500,5265200,,10636500,4704900,19233420,1549400,1966000,2127200,34620633,735100,1184600,,1565600,3139900,45193000,236000,1875300,7328600,3688700
2019-11-27 00:00:00+00:00,71.28038787841797,117.55999755859375,201.33192443847656,145.66000366210938,43.21043014526367,16.319093704223633,204.24000549316406,303.3500061035156,48.280521392822266,21.593982696533203,54.66923522949219,36.2042236328125,,120.8709487915039,110.07212829589844,71.81242370605469,20.3700008392334,26.379650115966797,75.77848052978516,29.587522506713867,371.5799865722656,32.64539337158203,,38.33485412597656,20.549999237060547,10.449999809265137,93.87000274658203,220.05999755859375,16.278409957885742,117.15876007080078,88.33000183105469,117.55999755859375,234.5399932861328,145.66000366210938,48.77000045776367,19.139999389648438,204.24000549316406,303.3500061035156,57.599998474121094,21.8799991607666,67.12000274658203,45.45000076293945,,137.75,117.44000244140625,83.59732818603516,20.3700008392334,28.18000030517578,92.19000244140625,36.65085220336914,371.5799865722656,38.54999923706055,,46.380001068115234,20.549999237060547,10.449999809265137,93.87000274658203,220.05999755859375,18.780000686645508,121.62999725341797,88.80999755859375,120.0,235.27999877929688,147.98500061035156,49.0,19.18000030517578,205.02499389648438,304.0,57.849998474121094,21.979999542236328,67.48999786376953,45.529998779296875,,138.25,117.9000015258789,83.84542083740234,20.700000762939453,28.2549991607666,92.44000244140625,36.72675323486328,372.5899963378906,38.650001525878906,,46.5099983215332,20.799999237060547,10.5,94.08000183105469,220.99000549316406,18.780000686645508,122.91999816894531,87.61000061035156,116.19999694824219,231.85000610351562,145.44000244140625,48.45000076293945,19.110000610351562,202.7100067138672,298.67999267578125,56.900001525878906,21.165000915527344,66.69999694824219,45.20000076293945,,136.89999389648438,116.62000274658203,83.00572204589844,19.989999771118164,28.014999389648438,92.04000091552734,36.3662223815918,364.6199951171875,38.380001068115234,,46.33000183105469,20.520000457763672,9.8100004196167,92.75,218.07000732421875,18.25,120.94000244140625,87.86000061035156,119.0,234.64999389648438,146.9199981689453,48.459999084472656,19.1299991607666,203.9199981689453,303.6099853515625,56.939998626708984,21.920000076293945,67.27999877929688,45.220001220703125,,137.16000366210938,117.7300033569336,83.3969497680664,20.280000686645508,28.020000457763672,92.08000183105469,36.41366195678711,365.07000732421875,38.540000915527344,,46.349998474121094,20.649999618530273,9.819999694824219,93.9800033569336,219.10000610351562,18.31999969482422,122.13999938964844,4711800,591800,1579800,86500,3655300,176900,198600,1369900,25908300,29700,4980300,6226500,,5523000,1798200,6037318,1561200,3559200,1371900,19201034,734400,3329700,,1300800,1586000,20684200,251500,833100,5243100,1443300
2019-11-29 00:00:00+00:00,70.79619598388672,117.13999938964844,201.48643493652344,148.0500030517578,42.95349884033203,16.097415924072266,203.2899932861328,299.80999755859375,47.72731399536133,21.692676544189453,54.766971588134766,36.228118896484375,,120.64280700683594,109.98776245117188,71.4599609375,20.360000610351562,26.281360626220703,75.868896484375,29.503276824951172,369.0,32.662330627441406,,38.582820892333984,20.299999237060547,10.420000076293945,92.26000213623047,221.75,16.278409957885742,116.08956146240234,87.7300033569336,117.13999938964844,234.72000122070312,148.0500030517578,48.47999954223633,18.8799991607666,203.2899932861328,299.80999755859375,56.939998626708984,21.979999542236328,67.23999786376953,45.47999954223633,,137.49000549316406,117.3499984741211,83.18701934814453,20.360000610351562,28.075000762939453,92.30000305175781,36.54648971557617,369.0,38.56999969482422,,46.68000030517578,20.299999237060547,10.420000076293945,92.26000213623047,221.75,18.780000686645508,120.5199966430664,88.08999633789062,119.5,235.47000122070312,148.63999938964844,48.61000061035156,18.889999389648438,204.67999267578125,305.17999267578125,57.369998931884766,23.21500015258789,67.36000061035156,45.56999969482422,,138.27000427246094,118.04000091552734,83.75,20.93000030517578,28.260000228881836,92.38999938964844,36.88804626464844,372.4700012207031,38.630001068115234,,46.75,20.399999618530273,10.600000381469727,93.69000244140625,222.4199981689453,18.979999542236328,121.81999969482422,87.22000122070312,116.45999908447266,233.75,147.7100067138672,48.349998474121094,18.84000015258789,202.02499389648438,299.3999938964844,56.849998474121094,21.850000381469727,66.80999755859375,45.290000915527344,,136.94000244140625,117.16999816894531,83.04389190673828,20.280000686645508,28.020000457763672,92.0,36.53700256347656,366.7699890136719,38.470001220703125,,46.540000915527344,20.209999084472656,10.34000015258789,92.19000244140625,220.02999877929688,18.559999465942383,120.0999984741211,88.0,117.30999755859375,234.1300048828125,148.6199951171875,48.349998474121094,18.8799991607666,203.6699981689453,301.1000061035156,57.22999954223633,22.0,67.04000091552734,45.33000183105469,,137.60000610351562,117.2300033569336,83.17748260498047,20.600000381469727,28.235000610351562,92.0199966430664,36.56546401977539,372.05999755859375,38.470001220703125,,46.58000183105469,20.389999389648438,10.369999885559082,93.22000122070312,220.38999938964844,18.559999465942383,121.29000091552734,3042800,332400,945600,88200,1445300,217800,153400,944600,11292400,57000,2658800,3491500,,3278900,1243900,4880222,1186700,1094200,1324700,9793873,463600,314200,,590600,1228100,7897100,188300,537100,3866900,1064400
